	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23		Alt			0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23		Alt																											
Ni diurnal	Ni diurnal	Ni diurnal	Ni diurnal	Ni diurnal	Ni diurnal	Ni diurnal	Ni diurnal	Ni diurnal	Ni diurnal	Ni diurnal	Ni diurnal	Ni diurnal	Ni diurnal	Ni diurnal	Ni diurnal	Ni diurnal	Ni diurnal	Ni diurnal	Ni diurnal	Ni diurnal	Ni diurnal	Ni diurnal	Ni diurnal	Ni diurnal	Ni diurnal	Ni diurnal		Ni+ diurnal	Ni+ diurnal	Ni+ diurnal	Ni+ diurnal	Ni+ diurnal	Ni+ diurnal	Ni+ diurnal	Ni+ diurnal	Ni+ diurnal	Ni+ diurnal	Ni+ diurnal	Ni+ diurnal	Ni+ diurnal	Ni+ diurnal	Ni+ diurnal	Ni+ diurnal	Ni+ diurnal	Ni+ diurnal	Ni+ diurnal	Ni+ diurnal	Ni+ diurnal	Ni+ diurnal	Ni+ diurnal	Ni+ diurnal	Ni+ diurnal	Ni+ diurnal	Ni+ diurnal																											
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65																											
18.18333333	18.85666667	19.58666667	19.68333333	20.04	20.67	21.31333333	20.99333333	19.81666667	18.46333333	17.38333333	16.64	15.98	15.34	15.06333333	14.87666667	15.09	15.67666667	16.46	16.64	16.74666667	17.41666667	17.75666667	17.76666667	18.18333333	18.85666667	90		54.03333333	52.47666667	51.41	51.49333333	51.97666667	53.08	54.28333333	53.50333333	54.07	55.93333333	57.75666667	59.95333333	61.66666667	62.45666667	63.12	63.98666667	64.49666667	64.69	63.48666667	60.95	59.44666667	58.57666667	57.28666667	55.55	54.03333333	52.47666667	90																											
9.826666667	10.45666667	11.15666667	11.17666667	11.43666667	11.86666667	12.26	11.93333333	10.9	9.816666667	8.973333333	8.296666667	7.62	7.123333333	6.896666667	6.73	6.953333333	7.543333333	8.266666667	8.536666667	8.78	9.183333333	9.406666667	9.566666667	9.826666667	10.45666667	91		38.46	37.21	36.39	36.69666667	37.46333333	38.46	39.31333333	38.63333333	39.42333333	41.17	42.39333333	43.66666667	44.5	45.06	45.77333333	46.44	46.97333333	47.27666667	46.21	44.16666667	43.05333333	42.43333333	41.36	39.81	38.46	37.21	91																											
5.413333333	5.99	6.556666667	6.603333333	6.813333333	6.993333333	7.16	6.7	5.976666667	5.296666667	4.63	4.116666667	3.66	3.373333333	3.306666667	3.27	3.473333333	3.8	4.226666667	4.433333333	4.62	4.87	5.043333333	5.236666667	5.413333333	5.99	92		25.88	24.83	24.29	24.58	25.30333333	26.33666667	26.97333333	26.56	27.19	28.31	28.98	29.52	29.72666667	29.86333333	30.47333333	31.30333333	32.01666667	32.37666667	31.67666667	30.54666667	29.81333333	29.26666667	28.45666667	27.05666667	25.88	24.83	92																											
3.24	3.586666667	3.926666667	4.036666667	4.213333333	4.323333333	4.403333333	4	3.503333333	3.036666667	2.553333333	2.196666667	1.923333333	1.746666667	1.696666667	1.69	1.813333333	1.986666667	2.25	2.426666667	2.633333333	2.836666667	2.97	3.12	3.24	3.586666667	93		16.66	15.96666667	15.80333333	16.1	16.60666667	17.35333333	17.72666667	17.46666667	17.93666667	18.42	18.5	18.57333333	18.65333333	18.99666667	19.75	20.68666667	21.41333333	21.76	21.38	20.67333333	20.13	19.67	18.83666667	17.56333333	16.66	15.96666667	93																											
1.966666667	2.183333333	2.37	2.506666667	2.693333333	2.8	2.833333333	2.52	2.193333333	1.823333333	1.476666667	1.243333333	1.076666667	0.983333333	0.966666667	0.996666667	1.056666667	1.15	1.29	1.403333333	1.59	1.733333333	1.803333333	1.863333333	1.966666667	2.183333333	94		10.67666667	10.24	10.27333333	10.47333333	10.75	11.20333333	11.39	11.21333333	11.61666667	11.80333333	11.65333333	11.54333333	11.54	11.91666667	12.7	13.52666667	14.08666667	14.36	14.31	13.86666667	13.44333333	13.13	12.40333333	11.35666667	10.67666667	10.24	94																											
1.18	1.296666667	1.436666667	1.553333333	1.693333333	1.793333333	1.806666667	1.583333333	1.366666667	1.1	0.876666667	0.73	0.636666667	0.586666667	0.59	0.6	0.636666667	0.696666667	0.756666667	0.84	0.966666667	1.04	1.076666667	1.11	1.18	1.296666667	95		6.693333333	6.473333333	6.586666667	6.726666667	6.923333333	7.18	7.273333333	7.196666667	7.38	7.363333333	7.146666667	7.096666667	7.253333333	7.63	8.273333333	8.876666667	9.233333333	9.453333333	9.403333333	9.096666667	8.796666667	8.42	7.763333333	7.06	6.693333333	6.473333333	95																											
0.713333333	0.753333333	0.853333333	0.96	1.07	1.153333333	1.15	0.976666667	0.836666667	0.656666667	0.513333333	0.426666667	0.383333333	0.36	0.363333333	0.383333333	0.386666667	0.413333333	0.456666667	0.506666667	0.58	0.606666667	0.613333333	0.626666667	0.713333333	0.753333333	96		4.203333333	4.103333333	4.236666667	4.323333333	4.463333333	4.616666667	4.643333333	4.626666667	4.71	4.613333333	4.416666667	4.376666667	4.576666667	4.923333333	5.43	5.806666667	6.026666667	6.203333333	6.15	5.95	5.726666667	5.38	4.856666667	4.413333333	4.203333333	4.103333333	96																											
0.42	0.446666667	0.523333333	0.593333333	0.663333333	0.716666667	0.71	0.606666667	0.493333333	0.37	0.29	0.25	0.233333333	0.226666667	0.23	0.233333333	0.233333333	0.24	0.263333333	0.286666667	0.32	0.336666667	0.356666667	0.366666667	0.42	0.446666667	97		2.8	2.76	2.843333333	2.906666667	2.99	3.083333333	3.11	3.113333333	3.116666667	3	2.886666667	2.903333333	3.053333333	3.28	3.623333333	3.86	4.003333333	4.133333333	4.086666667	3.94	3.733333333	3.456666667	3.146666667	2.89	2.8	2.76	97																											
0.23	0.25	0.31	0.353333333	0.403333333	0.423333333	0.42	0.353333333	0.286666667	0.196666667	0.153333333	0.123333333	0.126666667	0.123333333	0.123333333	0.12	0.126666667	0.123333333	0.133333333	0.15	0.16	0.16	0.18	0.193333333	0.23	0.25	98		1.863333333	1.866666667	1.95	1.986666667	2.043333333	2.076666667	2.103333333	2.09	2.063333333	1.953333333	1.87	1.943333333	2.08	2.273333333	2.483333333	2.62	2.72	2.77	2.723333333	2.596666667	2.416666667	2.21	2.02	1.886666667	1.863333333	1.866666667	98																											
0.123333333	0.13	0.17	0.203333333	0.23	0.253333333	0.25	0.206666667	0.156666667	0.11	0.096666667	0.08	0.07	0.08	0.076666667	0.086666667	0.086666667	0.086666667	0.09	0.113333333	0.11	0.113333333	0.113333333	0.123333333	0.123333333	0.13	99		1.236666667	1.266666667	1.33	1.366666667	1.396666667	1.423333333	1.44	1.436666667	1.403333333	1.306666667	1.243333333	1.29	1.423333333	1.546666667	1.683333333	1.763333333	1.83	1.85	1.816666667	1.726666667	1.603333333	1.47	1.353333333	1.27	1.236666667	1.266666667	99																											
